4916 6274
353	1959	457
354	4481	792
355	3817	3651
356	84	1128
357	3229	890
358	4104	2667
359	621	3932
360	1938	2379
361	2343	252
362	2721	1454
363	4044	4639
364	1390	4000
365	1459	832
366	1439	1446
367	3650	1598
368	2566	3215
369	3215	3668
370	809	335
371	2478	3817
372	2499	1873
373	685	1455
374	2613	2654
375	4354	4326
376	3085	4350
377	1382	2911
378	2241	1774
379	2429	48
380	3528	3815
381	978	4128
382	1901	1265
383	2785	3355
384	2703	3410
385	4666	1763
386	2347	2039
387	1630	40
388	720	1368
389	4332	4041
390	980	1634
391	4461	2703
392	3907	611
393	1300	2691
394	843	111
395	1585	3483
396	1255	1234
397	3062	2343
398	786	4184
399	3864	4136
400	4388	136
401	1354	2318
402	1627	2696
403	415	2597
404	4835	13
405	557	325
406	4508	4576
407	3244	2650
408	4373	1765
409	4415	1785
410	3857	2491
411	5	431
412	1844	2162
413	612	1011
414	2717	3644
415	396	3808
416	364	1842
417	2328	398
418	108	1851
419	4102	4221
420	2919	3099
421	4108	4682
422	2817	331
423	4576	4884
424	3450	4078
425	4544	833
426	1630	3905
427	686	4297
428	902	112
429	2839	4583
430	1410	659
431	888	3426
432	1234	399
433	2742	1427
434	1593	4395
435	4512	910
436	1437	2494
437	2306	1191
438	2309	115
439	3036	1332
440	1217	596
441	3443	4190
442	2691	2581
443	544	183
444	3783	2372
445	2523	4013
446	2514	3420
447	3284	535
448	4703	4528
449	3875	1727
450	728	4097
451	1506	2473
452	292	2433
453	1343	2675
454	2971	3245
455	2022	402
456	3315	1202
457	4636	3595
458	4411	4110
459	3287	3756
460	3641	933
461	2591	1216
462	73	1413
463	2300	2662
464	4282	3806
465	4360	4622
466	4133	2075
467	4058	2308
468	4490	4011
469	1337	1336
470	3680	2504
471	3895	2446
472	4554	2461
473	721	4412
474	804	4436
475	3427	4678
476	3156	2388
477	2770	2555
478	834	885
479	4539	4864
480	2815	390
481	2827	998
482	2509	702
483	734	3565
484	2286	2400
485	2466	3319
486	19	4817
487	1891	4734
488	262	51
489	3674	3271
490	1098	4346
491	4556	1224
492	362	4618
493	893	221
494	2910	3233
495	3097	2676
496	1373	952
497	1288	1255
498	3557	4517
499	41	1220
500	3935	1954
501	1631	2857
502	2288	9
503	4450	4500
504	1798	3854
505	3120	2534
506	2271	3388
507	1805	2875
508	4243	4801
509	1591	1576
510	1729	1555
511	4637	179
512	2833	2150
513	2028	1143
514	2649	3270
515	239	1926
516	996	2318
517	4779	1903
518	3852	316
519	1677	2837
520	503	105
521	1166	4140
522	4508	822
523	1143	2829
524	2862	2273
525	3365	775
526	875	4609
527	3250	1150
528	1322	2086
529	1164	3936
530	139	609
531	2819	1527
532	3817	4270
533	3422	3758
534	662	2275
535	3001	1427
536	2951	1116
537	2422	2713
538	3520	2016
539	1999	1978
540	3459	722
541	1364	2407
542	4546	3027
543	692	4625
544	1392	2631
545	3755	4584
546	1607	1218
547	1188	2978
548	1121	525
549	94	2222
550	40	1010
551	173	880
552	1945	4598
553	2777	3814
554	2869	2959
555	1020	498
556	2319	2700
557	4898	3477
558	120	3306
559	1530	4613
560	2448	89
561	490	1517
562	2256	2979
563	4069	1619
564	4892	4192
565	3092	334
566	1553	2265
567	372	1089
568	1401	2489
569	3206	3763
570	459	4481
571	4298	3602
572	35	1779
573	2534	4091
574	2814	1638
575	1060	1079
576	4902	538
577	616	480
578	989	1348
579	3100	3023
580	1521	4489
581	960	4404
582	4299	2071
583	3255	297
584	4838	2491
585	2623	3481
586	1450	3671
587	3952	2470
588	3690	3784
589	2378	4362
590	4210	2857
591	1678	2825
592	4289	1750
593	4254	3389
594	2434	4804
595	424	434
596	382	2699
597	998	1912
598	2678	1962
599	82	1891
600	112	1584
601	78	3168
602	3006	240
603	499	3147
604	2049	4765
605	928	1543
606	1969	4583
607	3887	1346
608	2655	3319
609	3639	1159
610	964	1195
611	335	2719
612	71	848
613	882	937
614	1092	1383
615	3563	3034
616	739	2166
617	785	859
618	4123	2424
619	391	717
620	3079	159
621	4799	3591
622	726	2958
623	3491	1800
624	726	845
625	4731	567
626	3899	611
627	86	2240
628	3626	221
629	2567	4260
630	3210	1080
631	622	4688
632	3993	2445
633	574	968
634	3460	648
635	4491	750
636	3283	3806
637	2445	1793
638	1825	4670
639	299	2548
640	1568	3656
641	187	2911
642	2007	1197
643	3996	793
644	4440	2767
645	1577	603
646	183	2458
647	4773	1384
648	1589	4291
649	4622	1213
650	3975	2316
651	1292	1987
652	1559	1663
653	1482	99
654	1345	593
655	519	4680
656	151	1298
657	629	3263
658	3604	2871
659	3417	670
660	2091	3244
661	1361	3153
662	3523	1276
663	14	4314
664	4583	3880
665	2787	2593
666	1699	1532
667	4912	1573
668	172	3052
669	1551	3467
670	659	112
671	1518	1071
672	1548	3827
673	2702	4426
674	1185	1165
675	254	3926
676	4467	3530
677	3995	3475
678	4463	1389
679	3347	2871
680	4810	4732
681	3734	1836
682	4877	4417
683	360	3235
684	111	3317
685	1664	1917
686	4321	2723
687	4466	211
688	1037	4358
689	1542	1838
690	2276	1291
691	4143	3922
692	3461	3257
693	769	2409
694	4436	900
695	544	665
696	864	1718
697	3775	991
698	2319	869
699	2885	2102
700	148	730
701	824	4409
702	3002	2875
703	1603	4477
704	1750	3152
705	1980	4308
706	2183	831
707	1187	3851
708	130	3113
709	4008	2297
710	445	194
711	20	3876
712	2332	4120
713	2011	4538
714	4688	855
715	2406	3691
716	2913	2621
717	3023	3864
718	336	2658
719	3082	3925
720	4835	4420
721	1075	2911
722	2745	2728
723	3102	1689
724	3485	3858
725	3667	998
726	1182	976
727	2361	4216
728	3914	3379
729	2661	505
730	3426	2581
731	774	28
732	2532	3390
733	1612	4529
734	54	4546
735	3137	4385
736	3247	4805
737	1913	2844
738	4732	2027
739	2769	893
740	999	222
741	2591	2532
742	3756	609
743	1524	4756
744	2607	4076
745	1735	887
746	3787	1952
747	1629	2102
748	537	2394
749	3596	3383
750	1039	2589
751	1972	2643
752	175	3133
753	1993	556
754	3805	1518
755	2063	558
756	928	1504
757	143	3496
758	2926	4161
759	2023	2024
760	4745	1685
761	4551	4237
762	1531	2322
763	4914	1460
764	328	2728
765	3532	4430
766	3677	2444
767	1359	2730
768	2286	2434
769	1425	1162
770	3009	3059
771	3344	474
772	4253	2535
773	3761	4349
774	2213	920
775	4290	4071
776	1315	1934
777	702	505
778	1041	4885
779	994	1702
780	4300	2269
781	3993	3935
782	4768	285
783	2946	3958
784	4226	1631
785	663	4729
786	4707	2707
787	4550	3592
788	700	1219
789	966	1833
790	1041	2117
791	2009	3577
792	2853	4885
793	2457	713
794	4194	977
795	1378	1982
796	915	3629
797	2654	2285
798	1884	4456
799	1498	2265
800	1525	1255
801	4817	4402
802	2074	4058
803	26	1915
804	2202	293
805	1926	684
806	3200	1504
807	3528	1480
808	3253	2687
809	3681	4610
810	972	4910
811	2727	923
812	3383	2036
813	173	1957
814	3765	505
815	3455	316
816	2567	1021
817	63	4081
818	1015	2020
819	2528	4913
820	1041	4669
821	3184	3077
822	1606	2477
823	886	261
824	772	4831
825	1434	3540
826	4327	217
827	3301	767
828	1530	916
829	1879	428
830	4872	4127
831	2319	1442
832	4506	1253
833	932	3493
834	1201	4774
835	738	1964
836	2649	153
837	4081	2864
838	1222	3252
839	901	2645
840	1707	3239
841	2670	4873
842	3831	3311
843	3556	897
844	2718	3497
845	3151	4870
846	131	54
847	3249	514
848	834	927
849	3911	3038
850	2770	1948
851	1439	1287
852	866	585
853	3493	4904
854	802	4825
855	3268	3840
856	4304	383
857	612	907
858	53	4743
859	2816	4825
860	75	2651
861	4427	2423
862	207	1125
863	2206	1130
864	44	1353
865	2425	2648
866	1326	548
867	4359	3451
868	312	1492
869	3246	2802
870	2015	2280
871	4795	3312
872	2819	955
873	1246	4874
874	4727	4199
875	2516	1539
876	807	1285
877	4843	3629
878	738	936
879	4089	4132
880	125	2886
881	2551	4853
882	4415	137
883	1787	751
884	3552	15
885	1270	1395
886	4691	2675
887	4830	2113
888	4327	1838
889	874	1699
890	3764	1952
891	1328	3771
892	3182	4163
893	3365	4011
894	2892	1935
895	2846	3693
896	1534	3249
897	997	1164
898	842	4894
899	930	3573
900	1113	3938
901	1673	4603
902	1453	106
903	3664	4797
904	902	4419
905	3693	40
906	629	3730
907	3154	443
908	1365	577
909	3234	1927
910	654	1328
911	1783	464
912	1694	2241
913	47	3711
914	4544	184
915	276	1106
916	2787	2732
917	3579	3412
918	3856	86
919	694	4749
920	645	1143
921	2995	2250
922	376	3920
923	601	690
924	1590	674
925	2788	1562
926	1230	3766
927	3016	3724
928	569	1689
929	2926	4396
930	1587	1236
931	3879	3101
932	1182	1712
933	2459	2202
934	4227	3206
935	890	1170
936	3000	1880
937	2336	4405
938	3791	1677
939	495	13
940	288	4069
941	3452	1054
942	2066	3444
943	3762	106
944	2657	1237
945	3953	3293
946	2789	1088
947	1758	3231
948	3753	1717
949	869	555
950	1714	554
951	2918	202
952	3391	3378
953	3125	2751
954	2472	1618
955	4863	1440
956	3512	4378
957	4642	3641
958	4873	716
959	1988	4523
960	3148	1218
961	2947	1558
962	568	1788
963	1313	3007
964	3434	3924
965	4372	4536
966	3494	2206
967	4096	968
968	4336	1410
969	2479	914
970	4743	2670
971	1543	2718
972	4527	1875
973	2570	1259
974	289	1585
975	1479	3258
976	1161	3862
977	2137	1288
978	73	3194
979	1061	646
980	509	3737
981	2462	1290
982	2021	4047
983	1622	4615
984	2856	4425
985	3523	3961
986	2967	3147
987	3091	39
988	1750	1651
989	2264	2750
990	2128	2615
991	1655	3263
992	2546	2135
993	1312	2911
994	3233	1952
995	181	661
996	3237	3185
997	2798	1859
998	3610	648
999	3737	1500
1000	1566	4530
1001	4206	130
1002	3927	2810
1003	1887	1966
1004	3560	3761
1005	1780	3475
1006	237	3930
1007	3769	4789
1008	4712	3720
1009	1012	1254
1010	1462	4480
1011	4147	86
1012	1775	3874
1013	4909	732
1014	231	1680
1015	1058	1267
1016	4245	3449
1017	195	3814
1018	3299	2724
1019	2524	932
1020	2953	2745
1021	1780	200
1022	4286	4204
1023	1364	2120
1024	638	567
1025	2106	4366
1026	393	2497
1027	4488	135
1028	3895	4030
1029	3207	1612
1030	1766	1241
1031	4438	981
1032	1702	1856
1033	1452	498
1034	637	3307
1035	4175	3590
1036	4804	4528
1037	2871	668
1038	681	1354
1039	3986	988
1040	2577	4315
1041	1927	2962
1042	4349	2599
1043	160	4875
1044	3441	3821
1045	3156	4240
1046	2128	3548
1047	1019	3951
1048	2818	1526
1049	2431	466
1050	1843	2851
1051	3916	1845
1052	4275	3642
1053	3446	2206
1054	1259	3964
1055	1904	2216
1056	3809	167
1057	1408	2886
1058	1823	961
1059	3530	4448
1060	3351	4117
1061	1601	3022
1062	75	2199
1063	2207	3969
1064	1675	3999
1065	4254	4790
1066	997	4302
1067	3983	2328
1068	4751	2718
1069	602	4274
1070	9	3192
1071	673	1920
1072	2530	330
1073	2980	2147
1074	1500	959
1075	1940	598
1076	4236	311
1077	2510	2491
1078	921	98
1079	3708	2815
1080	3773	3756
1081	1609	2606
1082	4120	3943
1083	2897	3410
1084	1733	4901
1085	4122	3530
1086	2104	134
1087	667	4327
1088	2793	1439
1089	1556	1928
1090	1439	2606
1091	2485	362
1092	675	2870
1093	4318	2470
1094	1324	1718
1095	2720	1276
1096	4601	3629
1097	555	2419
1098	408	797
1099	3246	3509
1100	108	2187
1101	1453	3310
1102	1433	2448
1103	1750	123
1104	686	2725
1105	1128	3974
1106	1588	2255
1107	3132	465
1108	2857	1488
1109	4214	4389
1110	2034	1307
1111	2449	3762
1112	3114	2983
1113	799	4390
1114	4897	2052
1115	1774	345
1116	4780	4132
1117	1483	1305
1118	3213	3504
1119	884	4641
1120	883	560
1121	4540	2293
1122	158	1179
1123	2576	213
1124	1665	2142
1125	2295	703
1126	4427	379
1127	1342	2626
1128	4486	4753
1129	4311	66
1130	1578	575
1131	3016	2582
1132	3123	3090
1133	3392	1478
1134	499	4373
1135	1036	2728
1136	3844	1366
1137	2164	3804
1138	2067	3232
1139	4207	253
1140	1700	3892
1141	3262	2609
1142	1555	1831
1143	1370	3908
1144	3801	1444
1145	3937	380
1146	2121	2430
1147	497	2173
1148	88	4495
1149	3791	1547
1150	3485	4416
1151	4158	2955
1152	2550	2927
1153	1897	260
1154	1967	123
1155	982	650
1156	4322	2444
1157	2779	32
1158	3867	4892
1159	3957	2795
1160	277	1770
1161	909	1976
1162	226	1954
1163	696	4265
1164	3423	2185
1165	3949	953
1166	1489	2803
1167	3761	680
1168	1217	657
1169	82	2350
1170	4078	1694
1171	2668	2437
1172	1386	1050
1173	413	432
1174	2604	2067
1175	216	530
1176	2491	2341
1177	1428	3014
1178	2935	47
1179	1150	2270
1180	1739	2913
1181	3484	1720
1182	1157	1463
1183	4159	3867
1184	3805	2580
1185	595	3475
1186	3078	2313
1187	4684	4476
1188	1085	1158
1189	1523	1857
1190	1470	873
1191	1580	1761
1192	3239	4103
1193	4817	4518
1194	2043	4078
1195	1527	1752
1196	4672	3963
1197	973	3538
1198	2741	3262
1199	4152	704
1200	4450	1869
1201	4053	389
1202	1170	4755
1203	3522	2675
1204	2901	3739
1205	2784	260
1206	789	4419
1207	1060	471
1208	2382	2233
1209	4825	1451
1210	846	4549
1211	1193	1265
1212	1351	2079
1213	4603	780
1214	4812	4407
1215	688	1102
1216	4396	2081
1217	967	3743
1218	3434	4777
1219	3855	2719
1220	348	127
1221	535	1709
1222	2676	1010
1223	1418	4535
1224	1212	1619
1225	913	775
1226	1263	2844
1227	4863	798
1228	94	999
1229	2292	2923
1230	1676	4779
1231	2649	1590
1232	1439	2280
1233	3272	3190
1234	908	4142
1235	3244	476
1236	302	1612
1237	287	2719
1238	639	926
1239	4788	4058
1240	979	486
1241	4187	3845
1242	1813	3629
1243	3414	4457
1244	3407	4299
1245	257	3128
1246	2783	1898
1247	1581	3875
1248	3441	2951
1249	120	2766
1250	3058	4874
1251	3619	4761
1252	1514	2168
1253	4251	3882
1254	3349	318
1255	1796	1708
1256	3010	683
1257	1153	271
1258	1568	1052
1259	3534	3173
1260	2685	482
1261	2899	2571
1262	4105	1337
1263	1081	1637
1264	3271	648
1265	3178	1227
1266	3925	425
1267	4027	1513
1268	4867	863
1269	4281	1079
1270	1716	4507
1271	1892	2698
1272	4343	2262
1273	3488	3410
1274	3916	3791
1275	321	1655
1276	1207	3681
1277	1198	4186
1278	931	2997
1279	2545	4268
1280	230	1775
1281	2973	4901
1282	2792	4723
1283	655	2114
1284	3793	2011
1285	2240	1162
1286	2441	1539
1287	1823	3795
1288	1438	2145
1289	669	1719
1290	3436	134
1291	1435	2527
1292	828	1395
1293	3352	4584
1294	3884	4634
1295	4202	4851
1296	3501	2878
1297	1454	3134
1298	3696	3433
1299	1356	1108
1300	3436	3821
1301	3741	3323
1302	4832	1834
1303	1627	2438
1304	3583	4561
1305	1762	983
1306	1648	2413
1307	455	1035
1308	3637	35
1309	3168	1197
1310	4859	3650
1311	2732	2147
1312	1777	666
1313	4903	4640
1314	1244	1723
1315	908	3214
1316	2174	4297
1317	2879	4184
1318	4360	3189
1319	971	4139
1320	2175	1088
1321	3925	4380
1322	4100	362
1323	4333	4574
1324	4835	1905
1325	939	2177
1326	1708	805
1327	3520	2241
1328	3401	1117
1329	2748	156
1330	2470	4832
1331	1753	2829
1332	3453	3584
1333	4844	3285
1334	1072	19
1335	1235	2451
1336	1584	4365
1337	3225	4448
1338	3737	2454
1339	3167	1763
1340	3590	3566
1341	3663	136
1342	3623	3022
1343	75	2589
1344	785	2934
1345	3006	1380
1346	2635	1093
1347	2201	1633
1348	617	4118
1349	736	1528
1350	3678	794
1351	1493	2928
1352	2227	4536
1353	2912	1277
1354	2377	4541
1355	1878	2490
1356	3692	2675
1357	4669	761
1358	680	842
1359	1722	3381
1360	2958	1352
1361	1666	2307
1362	1917	4782
1363	535	4543
1364	2608	2065
1365	3893	2399
1366	2050	2582
1367	2552	4780
1368	3786	2636
1369	4442	1811
1370	3941	1114
1371	4361	1212
1372	693	3194
1373	3956	256
1374	1299	1323
1375	1784	4384
1376	3393	3070
1377	1483	1091
1378	2988	3948
1379	706	3763
1380	4680	2274
1381	2139	463
1382	4744	1386
1383	2442	3049
1384	1204	1012
1385	303	726
1386	373	3591
1387	1607	1173
1388	23	4672
1389	610	3489
1390	3537	4774
1391	2601	1845
1392	3014	4216
1393	4289	1629
1394	748	3169
1395	4523	2044
1396	3657	4123
1397	1137	1727
1398	3020	135
1399	3793	2348
1400	3962	245
1401	301	3071
1402	4526	2721
1403	1943	1562
1404	2472	705
1405	740	2296
1406	4432	2279
1407	3118	4200
1408	315	4767
1409	4229	970
1410	866	1472
1411	4045	414
1412	2474	2980
1413	2480	4624
1414	3918	1296
1415	1074	139
1416	1071	2953
1417	84	4220
1418	944	227
1419	2646	1274
1420	3053	3178
1421	2255	1145
1422	1534	4470
1423	2858	185
1424	2721	1830
1425	2824	4828
1426	4008	408
1427	3928	3059
1428	899	1192
1429	1832	3829
1430	1345	3723
1431	4609	4682
1432	1788	2035
1433	354	2110
1434	3555	2611
1435	4123	2548
1436	2176	3784
1437	631	2316
1438	1310	2285
1439	2870	1338
1440	2527	1636
1441	1950	4577
1442	539	3093
1443	1097	2369
1444	1138	917
1445	3625	2061
1446	203	2914
1447	2846	3304
1448	3579	12
1449	822	125
1450	4581	2303
1451	1104	1961
1452	1724	1780
1453	392	2648
1454	4133	3104
1455	2634	4906
1456	1820	1639
1457	540	294
1458	1127	1883
1459	3881	173
1460	401	2636
1461	4154	2313
1462	2451	3674
1463	319	1079
1464	2818	689
1465	1071	217
1466	625	3105
1467	1046	767
1468	4664	4446
1469	3968	709
1470	371	2230
1471	2564	2034
1472	4349	2475
1473	3424	166
1474	1564	1705
1475	332	2078
1476	4000	4236
1477	1882	415
1478	2619	427
1479	4073	3830
1480	4913	762
1481	2297	4390
1482	4263	512
1483	4328	4365
1484	1837	3252
1485	4335	111
1486	3004	1307
1487	4687	3248
1488	2050	4876
1489	2797	3215
1490	1702	2869
1491	3128	2371
1492	1822	3411
1493	1972	749
1494	1227	3562
1495	2870	3486
1496	2708	4880
1497	4893	2956
1498	4221	386
1499	4037	4207
1500	2343	3108
1501	342	4395
1502	3498	1603
1503	4186	1512
1504	567	3493
1505	1471	3094
1506	52	201
1507	3099	2766
1508	872	2806
1509	1317	369
1510	663	4325
1511	1897	2086
1512	4673	2685
1513	2901	3590
1514	335	2697
1515	685	1127
1516	2138	2535
1517	3985	516
1518	2155	4540
1519	1559	4665
1520	336	3798
1521	2499	3403
1522	293	602
1523	2773	3114
1524	3810	1995
1525	4277	2210
1526	915	4158
1527	4124	2351
1528	2279	2939
1529	4819	2191
1530	4420	3018
1531	3280	4597
1532	3241	3473
1533	1805	2809
1534	4464	2520
1535	2374	172
1536	4402	3873
1537	2314	4010
1538	3704	4072
1539	1298	834
1540	3075	79
1541	385	1425
1542	4235	60
1543	662	4345
1544	2982	1808
1545	4398	835
1546	4596	3177
1547	4894	4500
1548	3705	2857
1549	1688	3660
1550	1603	4092
1551	4201	3908
1552	1566	2309
1553	2602	568
1554	2504	264
1555	3299	3534
1556	313	2462
1557	1848	3462
1558	2338	2621
1559	3869	3448
1560	3545	4211
1561	263	765
1562	4729	2799
1563	2629	3874
1564	1858	3324
1565	2568	2712
1566	3157	4515
1567	183	69
1568	578	4377
1569	2076	3727
1570	3134	2374
1571	4322	1053
1572	2612	2672
1573	2345	4908
1574	4767	2990
1575	4553	3833
1576	46	1614
1577	4406	583
1578	2458	3975
1579	3486	2293
1580	394	993
1581	597	4745
1582	658	4043
1583	577	2751
1584	608	4589
1585	1324	2663
1586	4032	2207
1587	4019	526
1588	2914	4748
1589	180	1158
1590	1706	4861
1591	1840	938
1592	3036	4269
1593	223	2632
1594	2083	1515
1595	3353	929
1596	4798	2632
1597	535	1181
1598	3496	1018
1599	2447	1482
1600	3930	3521
1601	1414	827
1602	1585	2532
1603	3651	2160
1604	2348	2325
1605	4345	2690
1606	4507	686
1607	1111	4724
1608	1370	1260
1609	414	3191
1610	3957	1215
1611	50	570
1612	3304	2237
1613	385	4880
1614	464	434
1615	1233	3506
1616	1260	2267
1617	1076	2852
1618	3932	31
1619	181	4682
1620	1991	4051
1621	4688	2654
1622	4588	1694
1623	764	3263
1624	3484	2449
1625	2089	403
1626	4903	2894
1627	4200	869
1628	3645	1727
1629	1376	776
1630	2865	455
1631	581	2920
1632	4249	2816
1633	2901	1327
1634	3028	4680
1635	3633	4844
1636	3987	4347
1637	2718	1486
1638	2473	3552
1639	447	2968
1640	2799	4165
1641	2540	4763
1642	3561	231
1643	357	3357
1644	175	2727
1645	484	3859
1646	1415	4643
1647	4843	4435
1648	3054	133
1649	1513	3459
1650	4536	3539
1651	1952	2942
1652	4102	4720
1653	554	3977
1654	3408	3994
1655	2939	235
1656	446	3690
1657	4572	1560
1658	3328	2292
1659	2918	4808
1660	1142	4901
1661	4907	1917
1662	1248	273
1663	4827	3959
1664	1083	476
1665	2013	2448
1666	1332	678
1667	4726	560
1668	2839	741
1669	3526	2679
1670	1740	167
1671	433	4002
1672	2944	1854
1673	4890	668
1674	3501	2174
1675	4879	1479
1676	1097	4890
1677	1376	4197
1678	3851	3931
1679	4687	4549
1680	2951	1442
1681	4759	3507
1682	321	410
1683	3893	368
1684	4362	1498
1685	4725	1596
1686	3519	1256
1687	4104	4072
1688	976	3561
1689	1137	4666
1690	4658	2347
1691	1407	3097
1692	692	1195
1693	1121	4574
1694	190	4619
1695	3317	857
1696	786	2519
1697	484	1863
1698	3223	1002
1699	4658	3936
1700	4043	2501
1701	4622	3853
1702	1370	4695
1703	3762	2483
1704	4864	3101
1705	13	2425
1706	3548	2823
1707	2246	540
1708	293	3371
1709	4641	1385
1710	2208	322
1711	3470	538
1712	212	3786
1713	4339	4779
1714	1482	3348
1715	154	4519
1716	4095	1090
1717	3356	1029
1718	465	4521
1719	1666	2229
1720	3104	2975
1721	4750	2321
1722	2366	67
1723	267	4301
1724	4227	3849
1725	701	3808
1726	3235	570
1727	3302	1364
1728	932	3243
1729	1627	2876
1730	1799	1008
1731	4324	126
1732	3209	3758
1733	1058	1204
1734	3322	2428
1735	2772	4755
1736	1720	142
1737	2382	3807
1738	4678	3140
1739	2597	488
1740	1735	3572
1741	3398	1675
1742	4119	1232
1743	4305	451
